category,title,price,nums,name,brand,symptoms,type
妇科用药,金鸡 复方双花藤止痒搽剂 150ml 清热解毒 燥湿止痒 私处瘙痒 外阴炎 妇科洗液,62.00,91000,金鸡复方双花藤止痒搽剂 150ml,金鸡,阴部瘙痒,妇科炎症，其它
妇科用药,明仁 双唑泰阴道凝胶 7支/盒 用于细菌性阴道病 念珠菌性外阴阴道病 滴虫性阴道炎以及阴道混合感染,128.00,500,明仁双唑泰阴道凝胶,明仁,阴部瘙痒，白带异味,滴虫性阴道炎，细菌性阴道炎
妇科用药,仁和妇炎洁 甲硝唑氯己定洗剂 200ml （治疗细菌性 滴虫性 霉菌性阴道炎）,15.00,46000,妇炎洁甲硝唑氯己定洗剂,妇炎洁,其它,滴虫性阴道炎，细菌性阴道炎
妇科用药,云南白药云丰妇炎康片54片 阴道炎妇科用药慢性盆腔炎妇科炎症腹痛白带量多色黄气臭腰骶痛活血消肿,28.00,29000,云南白药妇炎康片,云南白药（YUNNANBAIYAO）,白带量多，口干口苦，白带异味,妇科炎症，阴道炎，盆腔炎
妇科用药,万通 消糜栓 通化万通 3g*5粒,23.00,28000,万通3g*5粒/盒,万通,阴部瘙痒,阴道炎
妇科用药,仲景 月月舒 痛经宝颗粒10g*6袋/盒 温经化淤理气止痛中药治痛经月经不调经色暗 推荐9盒1疗程,78.00,50000,月月舒痛经宝颗粒,月月舒（yueyueshu）,月经不调,月经不调
妇科用药,同仁堂 复方益母草膏 100g/瓶,22.00,140000,同仁堂复方益母草膏,同仁堂（TRT）,月经不调，小腹冷痛，月经量少,月经不调
妇科用药,金鸡 益母草颗粒15g*10袋 月经不调 活血调经,14.40,91000,金鸡益母草颗粒,金鸡,月经不调,月经不调
妇科用药,同仁堂 二妙丸 12袋,19.00,140000,同仁堂12袋,同仁堂（TRT）,阴部瘙痒,月经不调，其它
妇科用药,仁和妇炎洁 甲硝唑氯己定洗剂300ml,21.00,46000,妇炎洁甲硝唑氯己定洗剂,妇炎洁,其它,妇科炎症，阴道炎
妇科用药,宝丽婷 克霉唑阴道片 2片,51.80,10000,宝丽婷2片,宝丽婷,其它,其它
妇科用药,同仁堂 益母草颗粒 15g*16袋 女性月经量少不调活血调经中药调理妇科用药,40.00,140000,同仁堂益母草颗粒,同仁堂（TRT）,月经不调,月经不调
妇科用药,福利先 克霉唑阴道片 0.5g*2片 念珠菌性外阴阴道病,18.90,7200,利民0.5g*2片,利民,其它,阴道炎
妇科用药,汇仁 女金胶囊 48粒 调经养血 理气止痛 用于月经紊乱量少 痛经 小腹胀痛,178.00,7000,汇仁女金胶囊,汇仁,月经不调,月经不调
妇科用药,恩威 洁尔阴泡腾片12片 滴虫霉菌性阴道炎妇科炎症 阴部瘙痒,21.80,180000,洁尔阴洁尔阴泡腾片,洁尔阴,阴部瘙痒,妇科炎症，阴道炎，其它
妇科用药,千金 0.4g*36粒 妇科千金胶囊,42.00,58000,千金0.4g*36粒,千金（QIANJING）,其它,其它
妇科用药,普元 除湿止痒洗液 150ml,32.00,9100,普元150ml,普元,其它,其它
妇科用药,碧凯 保妇康栓 海南 1.74g*8粒 治疗白带多黄霉菌阴道炎瘙痒妇科炎症带下病,34.00,32000,碧凯1.74g*8粒,碧凯,阴部瘙痒,妇科炎症
妇科用药,东信 甲硝唑阴道泡腾片0.2g*14片,12.00,18000,东信50丸,东信,其它,阴道炎
妇科用药,达克宁 硝酸咪康唑阴道软胶囊 0.4g*3粒 霉菌性外阴阴道炎 妇科用药 外阴瘙痒,42.00,8200,达克宁硝酸咪康唑阴道软胶囊,达克宁,白带量多，阴部瘙痒，白带异味，其它,妇科炎症，阴道炎，细菌性阴道炎，外阴炎，其它
妇科用药,汇仁 女金胶囊 24粒 调经养血理气止痛月经量少后错痛经,99.90,6600,汇仁汇仁 女金胶囊 24粒,汇仁,其它,其它
妇科用药,达克宁 硝酸咪康唑栓 0.2g*7粒 栓剂霉菌性阴道炎念珠菌性外阴阴道病妇科炎症用药 西安杨森药品,22.00,32000,达克宁硝酸咪康唑栓,达克宁,其它,其它
妇科用药,同仁堂 坤宝丸 50丸*20袋 滋补肝肾镇静安神养血通络 北京同仁堂,41.00,140000,同仁堂坤宝丸 50丸*20袋,同仁堂（TRT）,月经不调,更年期
妇科用药,易舒特 甘霖洗剂230ml 外阴瘙痒 皮肤瘙痒 清热除湿 祛风止痒,52.00,6700,易舒特甘霖洗剂230ml,易舒特,其它,其它
妇科用药,金方 7片 双唑泰泡腾片 细菌性阴道炎 霉菌性阴道炎 原虫性阴道炎,25.00,7600,金方7片,金方,其它,阴道炎，其它
妇科用药,同仁堂 艾附暖宫丸水蜜丸 30g 理气补血 暖宫调经 北京同仁堂,7.90,140000,同仁堂艾附暖宫丸,同仁堂（TRT）,行经后错，月经量少,月经不调
妇科用药,金鸡 八珍益母膏 100g*3瓶 补气血 调月经 用于月经量少 经期后错 头晕心慌 疲乏无力,297.80,91000,金鸡八珍益母膏,金鸡,月经不调，行经后错，月经量少,月经不调
妇科用药,达克宁 硝酸咪康唑阴道软胶囊 西安杨森 0.4g*3枚 念珠菌性外阴阴道病革兰阳性细菌双重感染,42.00,8200,达克宁0.4g*3枚,达克宁,其它,其它
妇科用药,花红 花红片72片,30.00,8400,花红72片,花红,月经不调,妇科炎症，月经不调
妇科用药,同仁堂 坤宝丸 50粒*10袋 滋补肝肾 镇静安神 养血通络 北京同仁堂,28.00,140000,同仁堂50粒*10袋,同仁堂（TRT）,其它,其它
妇科用药,源安堂 肤阴洁 复方黄松洗液160ml,19.80,11000,肤阴洁160ml,肤阴洁,阴部瘙痒,阴道炎
妇科用药,恩威 洁尔阴洗液180m l妇科炎症洗液 阴道瘙痒止痒 外阴炎 滴虫霉菌性阴道炎,20.00,180000,洁尔阴180ml,洁尔阴,阴部瘙痒,妇科炎症，阴道炎
妇科用药,云南白药 妇炎康片 54片/盒（阴道炎 慢性盆腔炎）,28.00,29000,云南白药妇炎康片,云南白药（YUNNANBAIYAO）,白带量多，口干口苦，白带异味,妇科炎症，阴道炎，盆腔炎
妇科用药,白云山 乌鸡白凤丸 6g*12袋 用于气血两虚，身体瘦弱，腰膝酸软，月经不调，带下,23.80,3200,白云山乌鸡白凤丸 12袋,白云山,月经不调,月经不调
妇科用药,达克宁 硝酸咪康唑阴道软胶囊 1.2g*1粒 外阴阴道炎念珠菌 妇科炎症药阴道用药 外阴瘙痒,49.80,5900,达克宁硝酸咪康唑阴道软胶囊,达克宁,白带量多，阴部瘙痒，白带异味，其它,妇科炎症，阴道炎，细菌性阴道炎，外阴炎，其它
妇科用药,仲景 逍遥丸(浓缩丸)200丸 疏肝健脾中药养血调经胸胁胀痛头晕目眩月经不调 推荐5盒1疗程,16.00,50000,仲景逍遥丸,仲景,月经不调,月经不调
妇科用药,片仔癀 增乳膏 150g 补血活血 通络催乳 用于产后缺乳,128.00,900,片仔癀150g,片仔癀,乳汁不通，其它,其它
妇科用药,天洋 双唑泰栓 7枚/盒,9.00,12000,天洋七枚,天洋（tianyang）,阴部瘙痒,妇科炎症，阴道炎，其它
妇科用药,凯妮汀 克霉唑阴道片 0.5g*1片/盒 念珠菌阴道炎妇科炎症杀菌止痒,49.00,94000,凯妮汀0.5g*1片,凯妮汀,阴部瘙痒,妇科炎症，其它
妇科用药,恩威 洁尔阴洗液（内附冲洗器）300ml 滴虫霉菌性 阴道炎 妇科炎症 阴部瘙痒 带下量多,29.80,180000,洁尔阴300ml,洁尔阴,阴部瘙痒,阴道炎，外阴炎
妇科用药,碧凯 保妇康栓 14粒 治疗白带多黄霉菌阴道炎瘙痒妇科炎症带下病,54.00,32000,碧凯14粒,碧凯,白带量多,阴道炎
妇科用药,MOL 硝呋太尔制霉素阴道软胶囊 6粒 念珠菌性外阴阴道病、阴道混合感染 妇科炎症药霉菌阴道炎,36.00,8100,MOL硝呋太尔制霉素阴道软胶囊,MOL,阴部瘙痒,阴道炎，滴虫性阴道炎，细菌性阴道炎
妇科用药,恩威洁尔阴洗液 300ml/瓶 滴虫霉菌性阴道炎 妇科炎症洗液,27.80,180000,洁尔阴300ml/瓶,洁尔阴,阴部瘙痒,阴道炎，外阴炎
妇科用药,同仁堂 北京同仁堂 乌鸡白凤丸 6g*6瓶 (补气养血 调经 用于痛经 月经不调 ),62.00,190000,同仁堂6克*6瓶,同仁堂（TRT）,月经不调,月经不调
妇科用药,汇仁 女金胶囊 96粒调经养血 理气止痛 用于月经紊乱量少 痛经 小腹胀痛,387.00,5700,汇仁女金胶囊 96粒,汇仁,月经不调,其它
妇科用药,朗依 硝呋太尔制霉素阴道软胶囊 6粒 治疗细菌滴虫性阴道炎霉菌妇科炎症,42.00,62000,朗依6粒,朗依,其它,阴道炎
妇科用药,汇仁 女金胶囊 48粒调经养血理气止痛 月经量少 月经后错 痛经,198.00,7000,汇仁女金胶囊 48粒,汇仁,月经不调,月经不调
妇科用药,金鸡胶囊 0.35g*48粒*3盒 妇科炎症 白带异常 附件炎 清热解毒 健脾除湿 通络活血,158.00,91000,金鸡金鸡胶囊,金鸡,白带量多，阴部瘙痒,妇科炎症
妇科用药,同仁堂 加味逍遥丸 6g*10袋 (头晕月经不调 脐腹胀痛 北京同仁堂),18.80,190000,同仁堂6g*10袋,同仁堂（TRT）,月经不调,月经不调
妇科用药,千金 妇科千金片126片*2瓶,62.00,58000,千金妇科千金片,千金（QIANJING）,其它,盆腔炎
妇科用药,同仁堂 北京同仁堂 乌鸡白凤丸 9g*10丸（补气养血 调经 用于痛经 月经不调）,24.90,190000,同仁堂9g*10丸/盒,同仁堂（TRT）,月经不调,月经不调
妇科用药,同仁堂 益母草颗粒15g*8袋 月经不调中药调理活血调经药品,12.80,140000,同仁堂益母草颗粒,同仁堂（TRT）,月经不调,月经不调
妇科用药,达克宁 硝酸咪康唑栓 西安杨森 0.2g*7粒 外阴阴道念珠菌病革兰阳性细菌双重感染,22.00,32000,达克宁0.2g*7粒,达克宁,其它,其它
妇科用药,仲景 逍遥丸(浓缩丸）360丸 疏肝健脾养血调经胸胁胀痛头晕目眩食欲减退,32.00,50000,仲景逍遥丸(浓缩丸）,仲景,月经不调,月经不调
妇科用药,同仁堂 乌鸡白凤丸36g 补气养血 调经止带 北京同仁堂,18.50,190000,同仁堂36g,同仁堂（TRT）,月经不调,月经不调
妇科用药,同仁堂（TRT）同仁堂 同仁乌鸡白凤丸大蜜丸 9g*6丸 补气养血 调经止带,69.00,8700,同仁堂同仁堂 同仁乌鸡白凤丸大蜜丸 9g*6丸 补气养血 调经止带,同仁堂（TRT）,月经不调,月经不调
妇科用药,999康妇特 硝呋太尔制霉素阴道软胶囊12粒/盒混合性阴道炎霉菌性细菌性滴虫阴道炎,57.80,15000,99912粒/盒,999,空,滴虫性阴道炎
妇科用药,汇仁 女金胶囊 96粒 女性月经不调调经养血月经量少腰腿痛经,377.00,5700,汇仁女金胶囊,汇仁,月经不调,其它
妇科用药,千金 妇科千金片 108片,30.00,58000,千金108片/盒,千金（QIANJING）,月经不调,盆腔炎
妇科用药,新天 坤泰胶囊 0.5g*36粒,32.50,12000,新天0.5g*36粒,新天,其它,其它
妇科用药,金鸡 复方双花藤止痒搽剂 150ml 清热解毒 燥湿止痒 私处瘙痒 外阴炎 妇科洗液,62.00,91000,金鸡复方双花藤止痒搽剂 150ml,金鸡,阴部瘙痒,妇科炎症，其它
妇科用药,明仁 双唑泰阴道凝胶 7支/盒 用于细菌性阴道病 念珠菌性外阴阴道病 滴虫性阴道炎以及阴道混合感染,128.00,500,明仁双唑泰阴道凝胶,明仁,阴部瘙痒，白带异味,滴虫性阴道炎，细菌性阴道炎
妇科用药,仁和妇炎洁 甲硝唑氯己定洗剂 200ml （治疗细菌性 滴虫性 霉菌性阴道炎）,15.00,46000,妇炎洁甲硝唑氯己定洗剂,妇炎洁,其它,滴虫性阴道炎，细菌性阴道炎
妇科用药,云南白药云丰妇炎康片54片 阴道炎妇科用药慢性盆腔炎妇科炎症腹痛白带量多色黄气臭腰骶痛活血消肿,28.00,29000,云南白药妇炎康片,云南白药（YUNNANBAIYAO）,白带量多，口干口苦，白带异味,妇科炎症，阴道炎，盆腔炎
妇科用药,万通 消糜栓 通化万通 3g*5粒,23.00,28000,万通3g*5粒/盒,万通,阴部瘙痒,阴道炎
妇科用药,仲景 月月舒 痛经宝颗粒10g*6袋/盒 温经化淤理气止痛中药治痛经月经不调经色暗 推荐9盒1疗程,78.00,50000,月月舒痛经宝颗粒,月月舒（yueyueshu）,月经不调,月经不调
妇科用药,同仁堂 复方益母草膏 100g/瓶,22.00,140000,同仁堂复方益母草膏,同仁堂（TRT）,月经不调，小腹冷痛，月经量少,月经不调
妇科用药,金鸡 益母草颗粒15g*10袋 月经不调 活血调经,14.40,91000,金鸡益母草颗粒,金鸡,月经不调,月经不调
妇科用药,同仁堂 二妙丸 12袋,19.00,140000,同仁堂12袋,同仁堂（TRT）,阴部瘙痒,月经不调，其它
妇科用药,仁和妇炎洁 甲硝唑氯己定洗剂300ml,21.00,46000,妇炎洁甲硝唑氯己定洗剂,妇炎洁,其它,妇科炎症，阴道炎
妇科用药,宝丽婷 克霉唑阴道片 2片,51.80,10000,宝丽婷2片,宝丽婷,其它,其它
妇科用药,同仁堂 益母草颗粒 15g*16袋 女性月经量少不调活血调经中药调理妇科用药,40.00,140000,同仁堂益母草颗粒,同仁堂（TRT）,月经不调,月经不调
妇科用药,福利先 克霉唑阴道片 0.5g*2片 念珠菌性外阴阴道病,18.90,7200,利民0.5g*2片,利民,其它,阴道炎
妇科用药,汇仁 女金胶囊 48粒 调经养血 理气止痛 用于月经紊乱量少 痛经 小腹胀痛,178.00,7000,汇仁女金胶囊,汇仁,月经不调,月经不调
妇科用药,恩威 洁尔阴泡腾片12片 滴虫霉菌性阴道炎妇科炎症 阴部瘙痒,21.80,180000,洁尔阴洁尔阴泡腾片,洁尔阴,阴部瘙痒,妇科炎症，阴道炎，其它
妇科用药,千金 0.4g*36粒 妇科千金胶囊,42.00,58000,千金0.4g*36粒,千金（QIANJING）,其它,其它
妇科用药,普元 除湿止痒洗液 150ml,32.00,9100,普元150ml,普元,其它,其它
妇科用药,碧凯 保妇康栓 海南 1.74g*8粒 治疗白带多黄霉菌阴道炎瘙痒妇科炎症带下病,34.00,32000,碧凯1.74g*8粒,碧凯,阴部瘙痒,妇科炎症
妇科用药,东信 甲硝唑阴道泡腾片0.2g*14片,12.00,18000,东信50丸,东信,其它,阴道炎
妇科用药,达克宁 硝酸咪康唑阴道软胶囊 0.4g*3粒 霉菌性外阴阴道炎 妇科用药 外阴瘙痒,42.00,8200,达克宁硝酸咪康唑阴道软胶囊,达克宁,白带量多，阴部瘙痒，白带异味，其它,妇科炎症，阴道炎，细菌性阴道炎，外阴炎，其它
妇科用药,汇仁 女金胶囊 24粒 调经养血理气止痛月经量少后错痛经,99.90,6600,汇仁汇仁 女金胶囊 24粒,汇仁,其它,其它
妇科用药,达克宁 硝酸咪康唑栓 0.2g*7粒 栓剂霉菌性阴道炎念珠菌性外阴阴道病妇科炎症用药 西安杨森药品,22.00,32000,达克宁硝酸咪康唑栓,达克宁,其它,其它
妇科用药,同仁堂 坤宝丸 50丸*20袋 滋补肝肾镇静安神养血通络 北京同仁堂,41.00,140000,同仁堂坤宝丸 50丸*20袋,同仁堂（TRT）,月经不调,更年期
妇科用药,易舒特 甘霖洗剂230ml 外阴瘙痒 皮肤瘙痒 清热除湿 祛风止痒,52.00,6700,易舒特甘霖洗剂230ml,易舒特,其它,其它
妇科用药,金方 7片 双唑泰泡腾片 细菌性阴道炎 霉菌性阴道炎 原虫性阴道炎,25.00,7600,金方7片,金方,其它,阴道炎，其它
妇科用药,同仁堂 艾附暖宫丸水蜜丸 30g 理气补血 暖宫调经 北京同仁堂,7.90,140000,同仁堂艾附暖宫丸,同仁堂（TRT）,行经后错，月经量少,月经不调
妇科用药,金鸡 八珍益母膏 100g*3瓶 补气血 调月经 用于月经量少 经期后错 头晕心慌 疲乏无力,297.80,91000,金鸡八珍益母膏,金鸡,月经不调，行经后错，月经量少,月经不调
妇科用药,达克宁 硝酸咪康唑阴道软胶囊 西安杨森 0.4g*3枚 念珠菌性外阴阴道病革兰阳性细菌双重感染,42.00,8200,达克宁0.4g*3枚,达克宁,其它,其它
妇科用药,花红 花红片72片,30.00,8400,花红72片,花红,月经不调,妇科炎症，月经不调
妇科用药,同仁堂 坤宝丸 50粒*10袋 滋补肝肾 镇静安神 养血通络 北京同仁堂,28.00,140000,同仁堂50粒*10袋,同仁堂（TRT）,其它,其它
妇科用药,源安堂 肤阴洁 复方黄松洗液160ml,19.80,11000,肤阴洁160ml,肤阴洁,阴部瘙痒,阴道炎
妇科用药,恩威 洁尔阴洗液180m l妇科炎症洗液 阴道瘙痒止痒 外阴炎 滴虫霉菌性阴道炎,20.00,180000,洁尔阴180ml,洁尔阴,阴部瘙痒,妇科炎症，阴道炎
妇科用药,云南白药 妇炎康片 54片/盒（阴道炎 慢性盆腔炎）,28.00,29000,云南白药妇炎康片,云南白药（YUNNANBAIYAO）,白带量多，口干口苦，白带异味,妇科炎症，阴道炎，盆腔炎
妇科用药,白云山 乌鸡白凤丸 6g*12袋 用于气血两虚，身体瘦弱，腰膝酸软，月经不调，带下,23.80,3200,白云山乌鸡白凤丸 12袋,白云山,月经不调,月经不调
妇科用药,达克宁 硝酸咪康唑阴道软胶囊 1.2g*1粒 外阴阴道炎念珠菌 妇科炎症药阴道用药 外阴瘙痒,49.80,5900,达克宁硝酸咪康唑阴道软胶囊,达克宁,白带量多，阴部瘙痒，白带异味，其它,妇科炎症，阴道炎，细菌性阴道炎，外阴炎，其它
妇科用药,仲景 逍遥丸(浓缩丸)200丸 疏肝健脾中药养血调经胸胁胀痛头晕目眩月经不调 推荐5盒1疗程,16.00,50000,仲景逍遥丸,仲景,月经不调,月经不调
妇科用药,片仔癀 增乳膏 150g 补血活血 通络催乳 用于产后缺乳,128.00,900,片仔癀150g,片仔癀,乳汁不通，其它,其它
妇科用药,天洋 双唑泰栓 7枚/盒,9.00,12000,天洋七枚,天洋（tianyang）,阴部瘙痒,妇科炎症，阴道炎，其它
耳鼻喉用药,辅舒良 丙酸氟替卡松鼻喷雾剂120喷 预防和治疗季节性过敏鼻炎,75.00,250000,辅舒良50μg*120喷(0.05%),辅舒良,其它,鼻炎
耳鼻喉用药,雷诺考特 布地奈德鼻喷雾剂120喷 鼻炎喷剂 季节性过敏性鼻炎儿童鼻炎鼻塞进口药品,69.00,100000,雷诺考特32ug*120喷,雷诺考特,其它,鼻炎，过敏性鼻炎
耳鼻喉用药,开瑞坦 氯雷他定片 12片 缓解过敏性鼻炎鼻塞流涕荨麻疹皮肤过敏,36.00,66000,开瑞坦氯雷他定片,开瑞坦,打喷嚏,鼻炎
耳鼻喉用药,同仁堂 京制牛黄解毒片0.6g*8片*10瓶 清热解毒 散风止痛 北京同仁堂,35.00,130000,同仁堂0.6g*8片*10瓶,同仁堂（TRT）,喉咙肿痛,空
耳鼻喉用药,雷诺考特 Rhinocort 布地奈德鼻喷雾剂120喷 鼻炎喷剂 季节性过敏性鼻炎儿童鼻炎鼻塞进口药品,71.50,100000,雷诺考特32ug*120喷,雷诺考特,其它,鼻炎，过敏性鼻炎
耳鼻喉用药,迪康 通窍鼻炎颗粒2g*12袋/盒 慢性鼻炎 过敏性鼻炎 鼻窦炎 用于鼻渊，鼻塞，流涕，前额头痛,23.20,13000,迪康迪康 通窍鼻炎颗粒2g*12袋/盒,迪康,其它,鼻窦炎，过敏性鼻炎
耳鼻喉用药,德众 鼻炎康片 0.37克/片*150片/瓶 清热解毒 消肿止痛 用于风邪蕴肺所致的急 慢性鼻炎 过敏性鼻炎,28.00,55000,德众鼻炎康片,德众,其它,鼻炎
耳鼻喉用药,立复汀 盐酸左卡巴斯汀鼻喷雾剂10ml 鼻炎喷剂 过敏性鼻炎儿童鼻炎用药鼻塞,45.00,14000,立复汀10毫升 每瓶100揿,立复汀,其它,鼻炎
耳鼻喉用药,广西金嗓子 都乐金嗓子喉片 2g*12片 急性咽炎 咽喉肿痛 干燥灼热 声音嘶哑,12.90,96000,金嗓子2g*12片/盒,金嗓子,喉咙肿痛,空
